crop,region,year,window,driver_group,dominant_feature,observed_yield_t_ha,trend_yield_t_ha,yield_gap_t_ha,base_predicted_residual_t_ha,counterfactual_predicted_residual_t_ha,recovered_gap_t_ha,recoverable_fraction,analog_year,analog_distance,analog_rank_used,fallback_region_window_pool
Wheat,Illinois,2009,winter,excess_rain,max_1day_rain,3.7661,4.281818348348338,0.5157183483483383,-0.495207289577971,0.3954511078116256,0.495207289577971,0.9602281771900169,1994,1.0536309526920287,1,False
Wheat,Oklahoma,2009,winter,heat,heatwave_events_3d_30,1.4795,2.1043432217932185,0.6248432217932185,-0.5624911604710294,0.4865176695252146,0.5624911604710294,0.9002116704679187,2003,0.900484776717456,5,False
Wheat,Texas,2009,winter,drought,dry_spell_events_14d,1.6813,2.091565555555553,0.4102655555555528,-0.4085366637598174,0.31207530807336215,0.4085366637598174,0.9957859201867575,1999,1.0752256570958276,10,False
Oats,Illinois,2010,spring,excess_rain,heavy_rain_days_50,2.3314,2.6661502359502194,0.33475023595021947,-0.3256549968534771,0.36121704769588203,0.3256549968534771,0.9728297753967978,2024,1.2629033629524364,7,False
Oats,Iowa,2010,spring,drought,dry_spell_events_7d,2.2238,2.5357452166452106,0.31194521664521035,-0.32054298106125745,0.35981942061532607,0.31194521664521035,1.0,2025,1.2037477357983644,3,False
Oats,Oklahoma,2010,spring,excess_rain,heavy_rain_days_50,1.1836,1.4399857754010696,0.25638577540106966,-0.12620544292579008,0.32491262710087193,0.12620544292579008,0.49224822527054884,2023,0.6420851005919668,1,False
Wheat,Illinois,2010,winter,excess_rain,heavy_rain_days_10,3.8333,4.352921321321304,0.5196213213213041,-0.5444590809134123,0.3954511078116257,0.5196213213213041,1.0,1994,1.3307546672417594,8,False
Barley,Kansas,2011,spring,heat,heat_days_40,1.5602,2.3180527902979335,0.7578527902979335,-0.6485607169126252,0.8703023468897906,0.6485607169126252,0.8557871993288532,2024,1.284838425748777,3,False
Barley,Minnesota,2011,spring,frost_cold,frost_days_0,2.7438,3.356041471471464,0.6122414714714641,-0.5066833381700151,0.5243128311180661,0.5066833381700151,0.8275874173506246,2017,0.7049274342434778,5,False
Barley,North Dakota,2011,spring,drought,dry_spell_events_14d,2.5286,3.31214567567568,0.78354567567568,-0.6237417806427595,0.29710689993165496,0.6237417806427595,0.7960503133462951,2019,0.7575170882826543,1,False
Barley,South Dakota,2011,spring,excess_rain,heavy_rain_days_50,1.7754,2.4609163282927105,0.6855163282927104,-0.560239141431563,0.7171068762064544,0.560239141431563,0.8172513451675874,2004,1.3612141499828005,5,False
Oats,Kansas,2011,spring,heat,heat_days_40,1.363,1.866915285285284,0.503915285285284,-0.5522679263457534,0.6299414564078766,0.503915285285284,1.0,2003,1.3619379533619653,5,False
Oats,Minnesota,2011,spring,drought,dry_spell_events_7d,1.9368,2.349093813813809,0.41229381381380903,-0.3896159031161264,0.7611931801632768,0.3896159031161264,0.9449957531792512,1992,0.8679800289199138,10,False
Oats,North Dakota,2011,spring,drought,dry_spell_events_14d,1.8651,2.328129489489477,0.4630294894894771,-0.4429363237813391,0.40388828211879235,0.4429363237813391,0.956604997814951,2019,0.7575170882826543,1,False
Oats,South Dakota,2011,spring,excess_rain,heavy_rain_days_50,2.0086,2.5808196696696584,0.5722196696696584,-0.5247838820210251,0.6245659801643341,0.5247838820210251,0.9171021372333846,2004,1.3612141499828005,5,False
Oats,Texas,2011,spring,heat,max_consecutive_heat_days_30,1.2554,1.6572390690690657,0.40183906906906564,-0.34311376406998034,0.2545916892049177,0.34311376406998034,0.8538586476045416,1998,1.638023169364726,4,False
Wheat,Iowa,2011,winter,excess_rain,heavy_rain_days_10,3.0263,3.602810000000005,0.5765100000000052,-0.5032616122189784,0.7226840923339914,0.5032616122189784,0.8729451565783314,2003,0.6662597779651902,2,False
Wheat,North Dakota,2011,spring,drought,dry_spell_events_14d,2.0377,2.725148078078064,0.6874480780780639,-0.5837008961554484,0.25070556611477673,0.5837008961554484,0.8490836104849299,2019,0.7575170882826543,1,False
Wheat,Oklahoma,2011,winter,heat,heat_days_40,1.5468,2.1266971471471443,0.5798971471471444,-0.5517198892591005,0.5579193691312003,0.5517198892591005,0.9514099042792944,1998,1.6611380171668428,4,False
Wheat,Texas,2011,winter,heat,max_consecutive_heat_days_30,1.6813,2.1031122222222205,0.4218122222222205,-0.42016028085387536,0.2879868205274986,0.42016028085387536,0.9960837043563076,1998,1.2111405444171175,3,False
Barley,South Dakota,2012,spring,heat,max_consecutive_heat_days_35,1.883,2.462967825825208,0.5799678258252081,-0.3436234160181091,0.4143031716994607,0.3436234160181091,0.5924870324128481,2000,1.4697432767089673,6,False
Canola,North Dakota,2012,spring,excess_rain,heavy_rain_days_10,1.5468,1.8322704201680722,0.2854704201680722,-0.16669236132563292,0.268656882958446,0.16669236132563292,0.5839216589497851,2024,0.8170158648392036,4,False
Oats,Kansas,2012,spring,heat,heatwave_events_3d_30,1.1836,1.8742633033033016,0.6906633033033016,-0.34796412299526525,0.6299414564078766,0.34796412299526525,0.50381151181918,2003,1.5359306473411092,8,False
Oats,Kansas,2013,spring,excess_rain,max_7day_rain,1.5064,1.8816113213213193,0.3752113213213193,-0.22346912736932048,0.27336681419543957,0.22346912736932048,0.5955820484903452,1997,0.8966029337943366,4,False
Oats,Minnesota,2013,spring,heat,heatwave_events_3d_30,2.0444,2.3854125010725014,0.34101250107250136,-0.1321594360026869,0.7611931801632768,0.1321594360026869,0.3875501208519889,1992,1.0184284806200143,5,False
Wheat,Colorado,2013,winter,drought,dry_spell_events_7d,1.7015,2.3883700171600157,0.6868700171600157,-0.62469311403025,0.6462723644512931,0.62469311403025,0.9094779192912699,2016,0.8641631559550976,3,False
Wheat,Nebraska,2013,winter,heat,heat_degree_days_35,2.3538,2.9261158815958765,0.5723158815958764,-0.5799344863856986,0.31405077881501936,0.5723158815958764,1.0,2003,1.0329088365807588,7,False
Barley,Minnesota,2014,spring,excess_rain,heavy_rain_days_50,2.7976,3.420917494637486,0.6233174946374858,-0.3899148788613191,0.5825001418075063,0.3899148788613191,0.6255477861857368,1990,0.9666220999829459,8,False
Canola,Oklahoma,2014,spring,excess_rain,max_1day_rain,0.6389,1.3567985294117615,0.7178985294117615,-0.5372358153573067,0.457164235616543,0.5372358153573067,0.7483450562261383,2024,0.9810633877847996,5,False
Canola,Washington,2014,spring,heat,max_consecutive_heat_days_30,1.345,1.8791638095238161,0.5341638095238161,-0.2794061913537439,0.7751895856030282,0.2794061913537439,0.5230721107871804,2020,0.6528340007434392,1,False
Oats,Iowa,2014,spring,frost_cold,cold_days_5,2.2955,2.6076797854997764,0.3121797854997763,-0.26542489948202247,0.35981942061532607,0.26542489948202247,0.8502308983815118,2025,0.9373484473213626,4,False
Oats,Texas,2014,spring,drought,dry_spell_events_7d,1.363,1.678896366366363,0.315896366366363,-0.27116701223524836,0.1383968004630916,0.27116701223524836,0.8584049742463975,2008,0.8870470437472945,9,False
Wheat,Kansas,2014,winter,excess_rain,heavy_rain_days_20,1.883,2.809776692406693,0.9267766924066931,-0.7326220958293306,0.6094305791986427,0.7326220958293306,0.790505525043823,2003,1.0192602045132213,4,False
Wheat,Oklahoma,2014,winter,excess_rain,wet_days_1mm,1.1433,2.160228035178033,1.016928035178033,-0.7550690873154979,0.4865176695252147,0.7550690873154979,0.7425000208429777,2003,0.6615750529747517,1,False
Wheat,Washington,2014,winter,frost_cold,min_tmin,3.2415,4.097915722865716,0.8564157228657163,-0.7253059656276902,0.633015826386466,0.7253059656276902,0.8469087456739934,2020,0.5998023286088406,1,False
Barley,South Dakota,2015,spring,excess_rain,heavy_rain_days_25,1.9906,2.4691223184226994,0.47852231842269943,-0.27452731728769575,0.49536800586974356,0.27452731728769575,0.5736980423245253,2024,0.590815271128849,1,False
Barley,Washington,2015,spring,drought,rain_mean,2.5824,3.4447559845559805,0.8623559845559807,-0.9456099183947825,1.0290763200120616,0.8623559845559807,1.0,2020,1.2690262755647155,10,False
Canola,Washington,2015,spring,drought,rain_mean,1.2329,1.8790045238095288,0.6461045238095287,-0.5541030973026843,0.7751895856030283,0.5541030973026843,0.8576059706804244,2020,1.2690262755647155,7,False
Wheat,Nebraska,2015,winter,heat,heatwave_events_3d_35,2.5555,2.9746034749034678,0.4191034749034679,-0.3472273077801547,0.5633612406911503,0.3472273077801547,0.8285001880743927,1999,0.9651509651694644,8,False
Wheat,Oklahoma,2015,winter,excess_rain,max_7day_rain,1.7485,2.171404997854996,0.4229049978549959,-0.3281492855725994,0.4238403249215611,0.3281492855725994,0.7759409021813312,2016,1.0504462061768949,9,False
Wheat,Washington,2015,winter,drought,dry_spell_events_14d,3.3827,4.106839081939073,0.7241390819390734,-0.6875321527535923,0.5669010181434141,0.6875321527535923,0.9494476543270439,2016,1.5582897387832204,8,False
Canola,Montana,2017,spring,drought,hot_dry_days_30_1mm,0.9639,1.4455502442002448,0.4816502442002448,-0.3385684567889794,0.4079766396000301,0.3385684567889794,0.7029342575153361,2016,1.2798092635192828,9,False
Oats,Nebraska,2017,spring,excess_rain,heavy_rain_days_25,1.7575,2.2030227842127825,0.44552278421278246,-0.3300597134227447,0.5385888942772431,0.3300597134227447,0.7408368889729051,2014,0.8676745671087667,2,False
Oats,North Dakota,2017,spring,drought,dry_spell_events_7d,2.0803,2.483118138138124,0.4028181381381244,-0.27704205562845624,0.5355243733728714,0.27704205562845624,0.6877596349285043,2024,1.0429317845095563,7,False
Oats,Washington,2017,spring,drought,max_dry_spell_1mm,1.5064,2.279102906403942,0.7727029064039421,-0.5856103376637183,0.555929707710311,0.5856103376637183,0.7578725701823381,2004,1.296914181514207,10,False
Wheat,Montana,2017,spring,drought,max_dry_spell_1mm,1.836,2.3234620806520816,0.4874620806520815,-0.37606471257103025,0.23741004779745903,0.37606471257103025,0.7714748028563899,2005,1.2054456019407889,10,False
Wheat,North Dakota,2017,spring,drought,dry_spell_events_7d,2.5488,2.9659495452595337,0.41714954525953374,-0.3249630440072471,0.44869950920040685,0.3249630440072471,0.7790085059425587,2024,1.0429317845095563,7,False
Wheat,South Dakota,2017,spring,heat,max_consecutive_heat_days_30,2.3403,3.103556598026586,0.7632565980265857,-0.5720292548327942,0.4372436950765975,0.5720292548327942,0.7494586438057484,2024,0.9429232625033952,6,False
Barley,Kansas,2018,spring,frost_cold,frost_days_0,1.6678,2.4195882946111062,0.7517882946111063,-0.6103074196195449,0.6325282513467758,0.6103074196195449,0.8118075580509694,2021,0.8584407651948087,1,False
Oats,Colorado,2018,spring,heat,heatwave_events_3d_30,1.7934,2.4565489655172534,0.6631489655172533,-0.4004940128682948,0.4285447978695518,0.4004940128682948,0.603927674916768,2005,1.067722612390518,3,False
Oats,Iowa,2018,spring,frost_cold,frost_days_0,2.2596,2.6796143543543423,0.4200143543543424,-0.33845031019957245,0.35981942061532607,0.33845031019957245,0.8058065318263885,2025,0.7932343538908858,3,False
Oats,Minnesota,2018,spring,frost_cold,season_tmin_mean,2.1162,2.476209219219214,0.36000921921921414,-0.17649372361169247,0.7611931801632768,0.17649372361169247,0.4902477886384993,1992,0.98855555614746,9,False
Oats,Washington,2018,spring,drought,max_dry_spell_1mm,1.6499,2.26680551724138,0.6169055172413802,-0.33591119147900944,0.555929707710311,0.33591119147900944,0.5445099485916504,2004,1.2273984379232996,10,False
Wheat,Illinois,2018,winter,excess_rain,max_3day_rain,4.4386,4.921745105105089,0.48314510510508857,-0.3736537319037547,0.5440134675333446,0.3736537319037547,0.7733778692065638,2023,1.4445962889125907,10,False
Barley,Kansas,2019,spring,excess_rain,max_3day_rain,1.7754,2.434093366655844,0.6586933666558441,-0.43250377967691417,0.37172774822883503,0.43250377967691417,0.6566086764661316,2009,1.2232452210184572,7,False
Oats,Illinois,2019,spring,heat,max_consecutive_heat_days_35,2.3314,2.8778210853710675,0.5464210853710676,-0.45462530044369903,0.37951665319167277,0.45462530044369903,0.8320054123368406,2001,0.8385205998680126,6,False
Oats,Iowa,2019,spring,drought,dry_spell_events_7d,2.0803,2.6975979965679855,0.6172979965679857,-0.49016416339631935,0.1428237911059505,0.49016416339631935,0.7940478765871638,2004,0.9136340142315079,9,False
Wheat,Illinois,2019,winter,drought,rain_mean,4.5058,4.992848078078055,0.48704807807805484,-0.45747437020698806,0.48963846040094194,0.45747437020698806,0.9392796949579025,1992,1.0215851754673628,10,False
Barley,Minnesota,2020,spring,heat,heatwave_events_3d_30,2.5286,3.5506695409695297,1.0220695409695297,-0.657765397786736,0.6561558838119335,0.657765397786736,0.6435622738182603,2003,0.7682233832313877,5,False
Canola,Minnesota,2020,spring,heat,heatwave_events_3d_30,1.7597,2.242766403940877,0.48306640394087674,-0.49340089526292136,0.6162852464728101,0.48306640394087674,1.0,2003,0.7682233832313877,5,False
Oats,Illinois,2020,spring,excess_rain,max_1day_rain,2.0803,2.901340068640053,0.8210400686400532,-0.5659388085920526,0.2253807042489572,0.5659388085920526,0.6892949932753674,1990,0.8614603666131287,8,False
Wheat,Colorado,2020,winter,excess_rain,max_3day_rain,1.8158,2.4518798369798365,0.6360798369798364,-0.5490371677487824,0.6462723644512931,0.5490371677487824,0.8631576349844066,2016,0.8842684502756177,5,False
Wheat,Illinois,2020,winter,drought,max_dry_spell_1mm,4.5731,5.063951051051021,0.49085105105102045,-0.4823970476953308,0.48963846040094194,0.4823970476953308,0.9827768457710587,1992,0.9148507156321962,8,False
Wheat,Minnesota,2020,spring,heat,heatwave_events_3d_30,3.5643,4.0596839768339805,0.4953839768339807,-0.5490492023442822,0.6673823096127498,0.4953839768339807,1.0,2003,0.7682233832313877,5,False
Barley,Colorado,2021,spring,drought,max_dry_spell_1mm,5.9719,7.313027138567122,1.3411271385671224,-0.999019498851417,0.7559242594014234,0.999019498851417,0.7449103594449534,2005,0.7525131595109025,1,False
Barley,Minnesota,2021,spring,heat,heat_days_30,2.959,3.5722948820248774,0.6132948820248774,-0.6781364734795452,0.6561558838119335,0.6132948820248774,1.0,2003,1.0992218662228284,3,False
Barley,Montana,2021,spring,heat,growing_degree_days_base5,2.0444,2.8367534877734855,0.7923534877734855,-0.7049271829351301,0.26134198332372216,0.7049271829351301,0.8896624976258722,2005,1.0726687297526187,3,False
Barley,North Dakota,2021,spring,heat,heat_days_35,2.7438,3.654919034749028,0.9111190347490283,-0.8737770073861026,0.3543192072501403,0.8737770073861026,0.9590152044477792,2018,1.7016799051788247,8,False
Barley,South Dakota,2021,spring,heat,max_consecutive_heat_days_35,1.076,2.481431303617681,1.4054313036176809,-1.0711448901428888,0.4143031716994607,1.0711448901428888,0.7621467427014648,2000,1.0251521882882284,8,False
Barley,Washington,2021,spring,heat,heatwave_events_3d_35,2.0444,3.4937807722007665,1.4493807722007666,-1.0965973058256693,1.0290763200120616,1.0965973058256693,0.7565971115792958,2020,2.4497502419785957,9,False
Canola,Minnesota,2021,spring,heat,heat_days_30,1.9054,2.2847561576354565,0.3793561576354565,-0.5394416383610715,0.61628524647281,0.3793561576354565,1.0,2003,1.0992218662228284,3,False
Canola,Montana,2021,spring,heat,heatwave_events_3d_30,1.0088,1.4582215506715492,0.4494215506715493,-0.5061596893553756,0.40797663960002994,0.4494215506715493,1.0,2016,1.3148963519963792,8,False
Canola,North Dakota,2021,spring,heat,heat_days_35,1.5019,2.024302436974793,0.5224024369747928,-0.7367954358484233,0.2863647058527311,0.5224024369747928,1.0,2018,1.7016799051788247,8,False
Canola,Washington,2021,spring,heat,heatwave_events_3d_35,1.2329,1.8780488095238044,0.6451488095238043,-0.7379273674397504,0.7751895856030282,0.6451488095238043,1.0,2020,2.4497502419785957,7,False
Oats,Minnesota,2021,spring,heat,heat_days_30,2.0444,2.530687250107249,0.48628725010724905,-0.4296983576896334,0.5295022625209009,0.4296983576896334,0.8836307297690096,2003,1.0992218662228284,4,False
Oats,Montana,2021,spring,heat,growing_degree_days_base5,1.2554,1.6294996181896195,0.37409961818961945,-0.5053914381494922,0.13653454353215402,0.37409961818961945,1.0,2005,1.0726687297526187,6,False
Oats,North Dakota,2021,spring,heat,heat_days_35,1.7216,2.5864439039038913,0.8648439039038913,-0.7823500793116602,0.5355243733728715,0.7823500793116602,0.9046142035344699,2024,1.8010953753765384,8,False
Oats,South Dakota,2021,spring,heat,heatwave_events_3d_35,2.4031,2.892177456027447,0.48907745602744734,-0.6740753486445448,0.25945118593384725,0.48907745602744734,1.0,2016,1.0967448859442437,10,False
Wheat,Minnesota,2021,spring,heat,heat_days_30,3.228,4.116680694980701,0.8886806949807009,-0.654132400123731,0.6673823096127498,0.654132400123731,0.7360713514069713,2003,1.0992218662228284,4,False
Wheat,Montana,2021,spring,heat,growing_degree_days_base5,1.493,2.3661455298155296,0.8731455298155295,-0.7232260814257733,0.237410047797459,0.7232260814257733,0.8282995866434432,2005,1.0726687297526187,3,False
Wheat,North Dakota,2021,spring,heat,heat_days_35,2.1655,3.126483856713847,0.9609838567138467,-0.8509842346578798,0.44869950920040674,0.8509842346578798,0.8855343705438314,2024,1.8010953753765384,8,False
Wheat,South Dakota,2021,spring,heat,heatwave_events_3d_35,2.2865,3.25163422994423,0.9651342299442298,-1.0226636974670165,0.34916987452010445,0.9651342299442298,1.0,2016,1.0967448859442437,10,False
Wheat,Washington,2021,winter,heat,heat_days_35,2.6295,4.160379236379226,1.530879236379226,-0.9663737016782378,0.5669010181434141,0.9663737016782378,0.631254039321786,2016,2.706444659072557,7,False
Barley,Colorado,2022,spring,excess_rain,heavy_rain_days_25,5.9719,7.389565774345755,1.417665774345755,-0.9823584271606337,0.3785855058223065,0.9823584271606337,0.6929407797927454,2000,1.1262166178497242,10,False
Barley,Kansas,2022,spring,excess_rain,max_3day_rain,1.8292,2.4776085827900616,0.6484085827900616,-0.6160035444187945,0.8703023468897906,0.6160035444187945,0.9500237362191748,2024,1.1791953356078837,8,False
Barley,Montana,2022,spring,heat,heat_days_30,2.2058,2.846738314028311,0.6409383140283111,-0.5421404206760805,0.27222705326196334,0.5421404206760805,0.845854287082194,1991,1.2954309625084544,8,False
Canola,Kansas,2022,spring,drought,dry_days_1mm,0.7734,1.3450090909090875,0.5716090909090875,-0.5618988955118804,0.5650212707517493,0.5618988955118804,0.9830125245528128,2025,1.8613474532792393,7,False
Canola,Oklahoma,2022,spring,heat,max_consecutive_heat_days_35,0.7846,1.3464651960784333,0.5618651960784333,-0.6351811128206509,0.4571642356165432,0.5618651960784333,1.0,2024,0.7418727347087625,1,False
Oats,Kansas,2022,spring,excess_rain,max_3day_rain,1.4706,1.9477434834834817,0.4771434834834818,-0.43998069616560825,0.4297573732299618,0.43998069616560825,0.9221140210350163,2024,1.1791953356078837,10,False
Oats,Minnesota,2022,spring,excess_rain,heavy_rain_days_25,2.1879,2.5488465937365916,0.36094659373659166,-0.18007185583821203,0.4002766805067968,0.18007185583821203,0.49888781044883124,2025,0.6659797753807908,2,False
Oats,Nebraska,2022,spring,drought,dry_spell_events_14d,1.8292,2.231432436722436,0.4022324367224359,-0.3905566862901723,0.38266227537462083,0.3905566862901723,0.9709726283454346,2003,1.1466046503385787,6,False
Oats,Oklahoma,2022,spring,heat,max_consecutive_heat_days_35,0.7173,1.512370618792973,0.795070618792973,-0.6424973608730945,0.324912627100872,0.6424973608730945,0.8081009984352009,2023,1.0122755165901245,1,False
Wheat,Colorado,2022,winter,drought,dry_spell_events_7d,1.6813,2.470025499785498,0.788725499785498,-0.6989492117782086,0.6462723644512931,0.6989492117782086,0.8861754970116916,2016,0.8623287405031371,7,False
Wheat,Kansas,2022,winter,heat,max_consecutive_heat_days_30,2.4883,2.9525582625482656,0.4642582625482654,-0.4645249737951843,0.7775327355210392,0.4642582625482654,1.0,2016,1.0864956230957834,9,False
Wheat,Montana,2022,spring,heat,heat_days_30,1.9032,2.3768163921063916,0.4736163921063916,-0.48057776608067304,0.31782184940279085,0.4736163921063916,1.0,1991,1.2954309625084544,9,False
Wheat,Nebraska,2022,winter,heat,max_consecutive_heat_days_30,2.152,3.1443100514800477,0.9923100514800476,-0.7565786327843236,0.28403872502509936,0.7565786327843236,0.7624417707508591,2014,1.445003501317323,8,False
Barley,Kansas,2023,spring,frost_cold,min_tmin,1.5602,2.492113654834803,0.931913654834803,-0.6930149750625758,0.8703023468897906,0.6930149750625758,0.7436471946378166,2024,0.647665568443065,2,False
Barley,Washington,2023,spring,heat,growing_degree_days_base5,2.8514,3.5101223680823654,0.6587223680823655,-0.5017335404210146,1.0290763200120616,0.5017335404210146,0.7616767924271833,2020,0.8721990596605464,6,False
Canola,Kansas,2023,spring,heat,heat_days_40,0.6725,1.3039151515151417,0.6314151515151417,-0.5947494073799706,0.5650212707517493,0.5947494073799706,0.9419308452652932,2025,1.5560385310619913,6,False
Canola,Oklahoma,2023,spring,excess_rain,max_1day_rain,0.8967,1.3451735294117673,0.4484735294117672,-0.1484190058832059,0.4571642356165432,0.1484190058832059,0.33094262236140715,2024,0.8587766881858702,2,False
Oats,Montana,2023,spring,excess_rain,heavy_rain_days_10,1.3271,1.6090596439296476,0.2819596439296477,-0.15856949458910932,0.4847651962208077,0.15856949458910932,0.5623836531325537,2014,1.1323903860214592,3,False
Oats,South Dakota,2023,spring,drought,max_dry_spell_1mm,2.6542,2.954449013299005,0.300249013299005,-0.2379394434256891,0.26444601312013744,0.2379394434256891,0.7924736897927305,2024,0.8657082593208207,8,False
Wheat,Kansas,2023,winter,drought,dry_spell_events_14d,2.3538,2.9704059588159595,0.6166059588159594,-0.5829047900558625,0.04966127726161316,0.5829047900558625,0.9453440754532899,2005,0.882396720709522,2,False
Wheat,Washington,2023,winter,drought,max_dry_spell_1mm,3.3962,4.1782259545259475,0.7820259545259476,-0.7027403234550388,0.5346375150058644,0.7027403234550388,0.8986150899314198,2018,1.0938279474837653,6,False
Oats,Montana,2024,spring,heat,max_consecutive_heat_days_30,1.1836,1.5988396567996581,0.41523965679965813,-0.2771104536124875,0.4847651962208076,0.2771104536124875,0.6673506469691207,2014,1.288139021420133,4,False
Barley,Colorado,2025,spring,excess_rain,heavy_rain_days_10,6.7789,7.619181681681653,0.8402816816816525,-0.8459308307667995,0.37858550582230627,0.8402816816816525,1.0,2000,0.806457205533849,4,False
Barley,Washington,2025,spring,drought,dry_spell_events_7d,2.6362,3.526463963963961,0.8902639639639607,-0.7506403532447604,0.41973809631517717,0.7506403532447604,0.8431660536976958,2000,1.0941059371898378,8,False
Oats,Nebraska,2025,spring,heat,max_consecutive_heat_days_35,1.7934,2.248478228228228,0.45507822822822774,-0.31871488257453984,0.5385888942772432,0.31871488257453984,0.7003518577792742,2014,1.0211170444477704,9,False
