country,region,crop,year,window,season_days,rain_sum,rain_mean,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,dry_spell_events_7d,dry_spell_events_14d,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,season_tmax_mean,season_tmin_mean,season_tmean_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,hot_dry_days_30_1mm,frost_days_0,cold_days_5,min_tmin,frost_events_2d,radiation_sum,radiation_mean,rain_sum_early,heat_days_35_early,frost_days_0_early,radiation_sum_early,max_3day_rain_early,rain_sum_mid,heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,max_3day_rain_mid,rain_sum_late,heat_days_35_late,frost_days_0_late,radiation_sum_late,max_3day_rain_late,lat,lon,yield_t_ha,trend_yield_t_ha,trend_residual_t_ha,trend_residual_z,is_low_yield_anomaly
United States,North Dakota,Canola,2012,spring,183.0,285.57,1.56,127.0,146.0,18.0,6.0,1.0,6.0,1.0,0.0,0.0,20.13,26.87,32.26,56.0,24.029,10.165,17.097,2230.91,38.0,5.0,0.0,8.0,1.0,5.0,0.0,116.54,10.14,28.0,12.0,41.0,-6.09,3.0,3632.15,19.848,117.6,0.0,11.0,1118.28,26.87,120.54,3.0,0.0,1427.05,24.43,47.43,2.0,1.0,1086.82,16.09,47.5,-100.5,1.5468,1.8322704201680722,-0.2854704201680722,-1.48685988539644,True
United States,Kansas,Oats,2012,spring,183.0,314.41,1.718,140.0,149.0,15.0,8.0,1.0,9.0,3.0,3.0,0.0,33.37,55.74,58.58,43.0,31.545,16.842,24.193,3512.41,115.0,53.0,25.0,53.0,21.0,9.0,4.0,664.92,233.73,94.0,0.0,2.0,3.37,0.0,4178.71,22.834,101.56,3.0,0.0,1354.09,29.14,87.8,37.0,0.0,1618.41,50.6,125.05,13.0,0.0,1206.21,55.74,38.5,-98.0,1.1836,1.8742633033033016,-0.6906633033033016,-2.331768809761112,True
United States,Kansas,Oats,2013,spring,183.0,642.76,3.512,116.0,128.0,14.0,6.0,1.0,22.0,8.0,5.0,0.0,43.91,71.91,117.61,67.0,28.043,14.938,21.49,3032.935,79.0,29.0,3.0,14.0,9.0,8.0,5.0,342.5,72.05,55.0,11.0,25.0,-5.41,3.0,3799.13,20.76,179.95,2.0,11.0,1179.49,58.0,255.86,21.0,0.0,1433.25,71.91,206.95,6.0,0.0,1186.39,69.61,38.5,-98.0,1.5064,1.8816113213213193,-0.3752113213213193,-1.2667620415646954,True
United States,Minnesota,Oats,2013,spring,183.0,501.35,2.74,117.0,135.0,19.0,4.0,1.0,17.0,3.0,1.0,0.0,48.32,71.18,78.93,66.0,21.075,9.786,15.43,2031.26,19.0,1.0,0.0,7.0,1.0,3.0,0.0,39.08,0.67,13.0,29.0,42.0,-8.1,4.0,3290.93,17.983,184.7,0.0,29.0,996.02,49.77,201.72,0.0,0.0,1257.42,71.18,114.93,1.0,0.0,1037.49,24.87,46.0,-94.0,2.0444,2.3854125010725014,-0.34101250107250136,-1.1180050997116935,True
United States,Colorado,Wheat,2013,winter,303.0,257.84,0.851,237.0,265.0,27.0,15.0,5.0,3.0,0.0,0.0,0.0,18.89,29.05,36.31,66.0,9.576,-5.329,2.123,696.205,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14,0.0,1.0,229.0,271.0,-24.87,5.0,4810.48,15.876,64.0,0.0,66.0,1399.99,25.66,69.64,0.0,101.0,1207.87,9.08,124.2,0.0,62.0,2202.62,29.05,39.0,-105.5,1.7015,2.3883700171600157,-0.6868700171600157,-1.5395369366482632,True
United States,Nebraska,Wheat,2013,winter,303.0,305.69,1.009,257.0,265.0,41.0,12.0,5.0,10.0,2.0,2.0,0.0,29.78,45.94,63.26,46.0,14.318,1.447,7.882,1668.68,24.0,9.0,0.0,5.0,4.0,3.0,1.0,96.99,15.93,19.0,157.0,202.0,-15.64,13.0,4455.23,14.704,13.86,7.0,29.0,1296.41,5.94,47.34,0.0,97.0,1028.81,12.12,244.49,2.0,31.0,2130.01,45.94,41.5,-99.8,2.3538,2.9261158815958765,-0.5723158815958764,-1.5248799925528858,True
United States,Minnesota,Barley,2014,spring,183.0,706.13,3.859,105.0,119.0,8.0,3.0,0.0,23.0,6.0,5.0,0.0,38.62,68.09,84.36,78.0,19.854,9.319,14.587,1824.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,53.0,-7.93,4.0,3320.26,18.143,268.66,0.0,20.0,1091.75,52.4,226.35,0.0,0.0,1274.33,44.48,211.12,0.0,0.0,954.18,47.62,46.0,-94.0,2.7976,3.420917494637486,-0.6233174946374858,-1.2128380300456347,True
United States,Oklahoma,Canola,2014,spring,183.0,469.77,2.567,134.0,140.0,12.0,7.0,0.0,14.0,6.0,5.0,0.0,42.6,61.44,84.44,49.0,30.42,17.688,24.054,3486.825,106.0,46.0,0.0,35.0,15.0,10.0,6.0,456.38,90.92,84.0,1.0,6.0,-0.86,0.0,4067.56,22.227,99.01,5.0,1.0,1369.49,25.71,292.87,18.0,0.0,1408.69,61.44,77.89,23.0,0.0,1289.38,41.54,35.5,-97.5,0.6389,1.3567985294117615,-0.7178985294117615,-1.8873287076060092,True
United States,Washington,Canola,2014,spring,183.0,229.56,1.254,127.0,149.0,22.0,6.0,4.0,4.0,0.0,0.0,0.0,18.56,38.49,40.37,56.0,19.594,6.82,13.207,1545.115,16.0,0.0,0.0,8.0,0.0,2.0,0.0,23.85,0.0,16.0,21.0,61.0,-3.24,5.0,3744.19,20.46,94.32,0.0,21.0,1178.0,19.32,53.45,0.0,0.0,1474.81,23.64,81.79,0.0,0.0,1091.38,38.49,47.4,-120.7,1.345,1.8791638095238161,-0.5341638095238161,-1.4558321916063128,True
United States,Iowa,Oats,2014,spring,183.0,784.56,4.287,108.0,123.0,12.0,6.0,0.0,22.0,12.0,10.0,0.0,40.53,68.27,119.09,75.0,23.359,12.068,17.713,2346.96,7.0,0.0,0.0,2.0,0.0,0.0,0.0,4.4,0.0,4.0,10.0,33.0,-7.13,3.0,3394.24,18.548,211.98,0.0,10.0,1099.84,50.37,299.77,0.0,0.0,1271.92,68.27,272.81,0.0,0.0,1022.48,45.3,42.0,-93.5,2.2955,2.6076797854997764,-0.3121797854997763,-1.0493115232284598,True
United States,Texas,Oats,2014,spring,183.0,426.96,2.333,136.0,146.0,16.0,9.0,1.0,13.0,4.0,4.0,0.0,40.53,87.44,98.69,47.0,32.244,19.151,25.697,3787.635,141.0,55.0,1.0,50.0,17.0,10.0,6.0,601.4,110.18,111.0,0.0,3.0,0.93,0.0,4068.23,22.231,187.52,2.0,0.0,1352.55,87.44,127.79,22.0,0.0,1453.46,35.96,111.65,31.0,0.0,1262.22,51.05,31.0,-99.0,1.363,1.678896366366363,-0.315896366366363,-1.73145968611921,True
United States,Kansas,Wheat,2014,winter,303.0,471.27,1.555,245.0,257.0,31.0,14.0,5.0,16.0,3.0,1.0,1.0,55.01,61.12,102.81,58.0,16.387,3.507,9.947,2240.0,45.0,7.0,0.0,9.0,3.0,5.0,1.0,126.98,12.18,33.0,130.0,179.0,-20.28,10.0,4633.02,15.29,122.55,3.0,26.0,1378.81,21.07,32.94,0.0,93.0,1105.28,7.41,315.78,4.0,11.0,2148.93,61.12,38.5,-98.0,1.883,2.809776692406693,-0.9267766924066931,-2.0279303052649413,True
United States,Oklahoma,Wheat,2014,winter,303.0,512.51,1.691,240.0,244.0,40.0,12.0,3.0,17.0,6.0,3.0,0.0,35.6,61.44,84.44,63.0,19.2,6.59,12.895,2828.895,54.0,13.0,0.0,13.0,5.0,8.0,2.0,178.68,15.45,41.0,97.0,143.0,-13.36,14.0,4884.45,16.12,175.94,6.0,19.0,1401.61,35.96,63.75,0.0,74.0,1217.96,22.66,272.82,7.0,4.0,2264.88,61.44,35.5,-97.5,1.1433,2.160228035178033,-1.016928035178033,-2.507505537942183,True
United States,Washington,Wheat,2014,winter,303.0,795.23,2.625,166.0,200.0,18.0,8.0,3.0,22.0,3.0,1.0,0.0,29.83,51.02,86.6,137.0,8.559,-1.073,3.743,752.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,249.0,-21.48,9.0,3539.58,11.682,259.51,0.0,45.0,934.83,51.02,394.11,0.0,100.0,599.49,47.08,141.61,0.0,31.0,2005.26,19.32,47.4,-120.7,3.2415,4.097915722865716,-0.8564157228657163,-1.6362586101406478,True
United States,South Dakota,Barley,2015,spring,183.0,450.61,2.462,120.0,138.0,12.0,8.0,0.0,11.0,3.0,3.0,0.0,46.42,52.32,74.05,63.0,25.775,12.264,19.019,2570.14,54.0,14.0,1.0,11.0,3.0,7.0,1.0,198.81,25.64,41.0,10.0,29.0,-4.81,2.0,3744.64,20.463,163.66,0.0,10.0,1154.47,52.32,169.79,5.0,0.0,1481.63,33.91,117.16,9.0,0.0,1108.54,48.68,44.5,-100.0,1.9906,2.4691223184226994,-0.47852231842269943,-1.0132395859649919,True
United States,Washington,Barley,2015,spring,183.0,110.18,0.602,149.0,167.0,26.0,7.0,3.0,1.0,0.0,0.0,0.0,11.04,18.96,23.59,34.0,20.71,7.161,13.936,1673.77,20.0,0.0,0.0,6.0,0.0,3.0,0.0,37.8,0.0,20.0,25.0,55.0,-4.58,4.0,3853.55,21.058,61.74,0.0,24.0,1188.76,18.96,14.79,0.0,0.0,1593.79,5.78,33.65,0.0,1.0,1071.0,10.3,47.4,-120.7,2.5824,3.4447559845559805,-0.8623559845559807,-1.4138448952267448,True
United States,Washington,Canola,2015,spring,183.0,110.18,0.602,149.0,167.0,26.0,7.0,3.0,1.0,0.0,0.0,0.0,11.04,18.96,23.59,34.0,20.71,7.161,13.936,1673.77,20.0,0.0,0.0,6.0,0.0,3.0,0.0,37.8,0.0,20.0,25.0,55.0,-4.58,4.0,3853.55,21.058,61.74,0.0,24.0,1188.76,18.96,14.79,0.0,0.0,1593.79,5.78,33.65,0.0,1.0,1071.0,10.3,47.4,-120.7,1.2329,1.8790045238095288,-0.6461045238095287,-1.7609200551098754,True
United States,Nebraska,Wheat,2015,winter,303.0,420.85,1.389,239.0,251.0,56.0,8.0,5.0,13.0,2.0,1.0,0.0,25.78,38.99,56.47,64.0,14.183,1.626,7.904,1759.305,13.0,1.0,0.0,4.0,1.0,2.0,0.0,25.02,0.49,12.0,125.0,192.0,-20.84,9.0,4426.56,14.609,77.24,0.0,34.0,1281.13,21.38,51.87,0.0,84.0,1118.12,20.83,291.74,1.0,7.0,2027.31,38.99,41.5,-99.8,2.5555,2.9746034749034678,-0.4191034749034679,-1.1166604391750174,True
United States,Oklahoma,Wheat,2015,winter,303.0,920.9,3.039,218.0,235.0,17.0,12.0,2.0,30.0,13.0,10.0,1.0,67.18,95.06,155.11,85.0,19.334,7.956,13.645,2930.835,46.0,4.0,0.0,9.0,2.0,8.0,0.0,101.55,5.77,39.0,71.0,115.0,-11.99,9.0,4549.34,15.014,188.42,4.0,15.0,1418.93,41.54,96.6,0.0,56.0,1061.66,16.01,635.88,0.0,0.0,2068.75,95.06,35.5,-97.5,1.7485,2.171404997854996,-0.4229049978549959,-1.042784334251518,True
United States,Washington,Wheat,2015,winter,303.0,668.21,2.205,188.0,221.0,26.0,9.0,3.0,16.0,4.0,1.0,0.0,26.07,41.98,77.92,115.0,10.946,1.04,5.993,1060.76,5.0,0.0,0.0,3.0,0.0,1.0,0.0,12.62,0.0,5.0,147.0,216.0,-17.26,14.0,3731.69,12.316,295.16,0.0,33.0,931.25,41.98,278.05,0.0,85.0,676.02,36.58,95.0,0.0,29.0,2124.42,18.96,47.4,-120.7,3.3827,4.106839081939073,-0.7241390819390734,-1.383532291767533,True
United States,Montana,Canola,2017,spring,183.0,283.67,1.55,128.0,146.0,25.0,6.0,2.0,6.0,2.0,0.0,0.0,24.25,50.47,55.29,55.0,21.798,7.646,14.722,1818.135,38.0,1.0,0.0,10.0,1.0,5.0,0.0,80.55,0.49,36.0,24.0,66.0,-6.63,6.0,3937.88,21.518,129.39,0.0,20.0,1245.61,22.7,68.95,1.0,0.0,1600.21,33.36,85.33,0.0,4.0,1092.06,50.47,47.0,-110.0,0.9639,1.4455502442002448,-0.4816502442002448,-1.4576811010414288,True
United States,Nebraska,Oats,2017,spring,183.0,515.73,2.818,111.0,132.0,12.0,2.0,0.0,14.0,5.0,5.0,0.0,43.74,84.93,136.53,72.0,25.762,12.462,19.112,2591.545,54.0,14.0,0.0,13.0,3.0,5.0,1.0,188.97,29.62,36.0,3.0,28.0,-2.2,1.0,3934.8,21.502,149.68,0.0,3.0,1236.15,32.78,87.69,13.0,0.0,1536.96,14.51,278.36,1.0,0.0,1161.69,84.93,41.5,-99.8,1.7575,2.2030227842127825,-0.44552278421278246,-1.267151004991884,True
United States,North Dakota,Oats,2017,spring,183.0,284.33,1.554,134.0,149.0,23.0,7.0,1.0,7.0,4.0,2.0,0.0,31.26,33.21,48.65,49.0,23.434,9.658,16.546,2141.585,38.0,7.0,0.0,9.0,2.0,5.0,0.0,100.62,8.77,29.0,14.0,42.0,-6.41,4.0,3813.23,20.837,45.52,0.0,14.0,1255.88,15.22,99.68,6.0,0.0,1532.02,33.21,139.13,1.0,0.0,1025.33,26.89,47.5,-100.5,2.0803,2.483118138138124,-0.4028181381381244,-1.0767849854951559,True
United States,Washington,Oats,2017,spring,183.0,187.69,1.026,136.0,158.0,56.0,4.0,2.0,4.0,0.0,0.0,0.0,12.92,24.42,41.48,47.0,19.552,6.69,13.121,1552.195,15.0,0.0,0.0,5.0,0.0,3.0,0.0,21.04,0.0,15.0,30.0,69.0,-5.87,7.0,3803.53,20.784,140.23,0.0,30.0,1113.4,24.42,26.19,0.0,0.0,1580.17,12.22,21.27,0.0,0.0,1109.96,10.79,47.4,-120.7,1.5064,2.279102906403942,-0.7727029064039421,-1.749617026026762,True
United States,Montana,Wheat,2017,spring,183.0,283.67,1.55,128.0,146.0,25.0,6.0,2.0,6.0,2.0,0.0,0.0,24.25,50.47,55.29,55.0,21.798,7.646,14.722,1818.135,38.0,1.0,0.0,10.0,1.0,5.0,0.0,80.55,0.49,36.0,24.0,66.0,-6.63,6.0,3937.88,21.518,129.39,0.0,20.0,1245.61,22.7,68.95,1.0,0.0,1600.21,33.36,85.33,0.0,4.0,1092.06,50.47,47.0,-110.0,1.836,2.3234620806520816,-0.4874620806520815,-1.3664396894393,True
United States,North Dakota,Wheat,2017,spring,183.0,284.33,1.554,134.0,149.0,23.0,7.0,1.0,7.0,4.0,2.0,0.0,31.26,33.21,48.65,49.0,23.434,9.658,16.546,2141.585,38.0,7.0,0.0,9.0,2.0,5.0,0.0,100.62,8.77,29.0,14.0,42.0,-6.41,4.0,3813.23,20.837,45.52,0.0,14.0,1255.88,15.22,99.68,6.0,0.0,1532.02,33.21,139.13,1.0,0.0,1025.33,26.89,47.5,-100.5,2.5488,2.9659495452595337,-0.41714954525953374,-1.1495881878159087,True
United States,South Dakota,Wheat,2017,spring,183.0,325.89,1.781,126.0,143.0,13.0,5.0,0.0,12.0,1.0,1.0,0.0,26.62,45.1,47.09,57.0,26.068,11.986,19.027,2572.345,65.0,17.0,3.0,32.0,4.0,4.0,2.0,241.14,56.17,48.0,7.0,32.0,-3.64,2.0,3919.68,21.419,80.42,0.0,7.0,1237.34,21.86,101.08,15.0,0.0,1606.25,40.74,144.39,2.0,0.0,1076.09,45.1,44.5,-100.0,2.3403,3.103556598026586,-0.7632565980265857,-2.0421064838944254,True
United States,Kansas,Barley,2018,spring,183.0,581.27,3.176,117.0,129.0,12.0,4.0,0.0,18.0,9.0,2.0,0.0,29.76,70.85,85.05,66.0,28.952,16.077,22.515,3230.785,96.0,29.0,0.0,12.0,6.0,12.0,4.0,367.0,51.41,66.0,12.0,21.0,-7.03,3.0,3967.38,21.68,140.87,1.0,12.0,1307.26,31.99,210.59,23.0,0.0,1536.22,44.52,229.81,5.0,0.0,1123.9,70.85,38.5,-98.0,1.6678,2.4195882946111062,-0.7517882946111063,-1.3021481987500316,True
United States,Colorado,Oats,2018,spring,183.0,190.32,1.04,137.0,161.0,17.0,8.0,2.0,2.0,0.0,0.0,0.0,13.67,20.31,31.33,46.0,21.598,4.899,13.249,1575.67,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.92,0.0,3.0,36.0,76.0,-8.82,4.0,4082.34,22.308,60.47,0.0,33.0,1322.76,14.0,79.13,0.0,0.0,1521.09,20.31,50.72,0.0,3.0,1238.49,13.68,39.0,-105.5,1.7934,2.4565489655172534,-0.6631489655172533,-2.480924939818572,True
United States,Iowa,Oats,2018,spring,183.0,759.02,4.148,107.0,116.0,12.0,4.0,0.0,25.0,10.0,6.0,0.0,45.67,71.13,115.28,76.0,24.568,13.408,18.988,2648.395,40.0,2.0,0.0,7.0,2.0,5.0,0.0,77.97,1.06,26.0,18.0,28.0,-10.38,2.0,3579.33,19.559,141.16,2.0,18.0,1209.21,52.09,287.0,0.0,0.0,1387.25,57.0,330.86,0.0,0.0,982.87,71.13,42.0,-93.5,2.2596,2.6796143543543423,-0.4200143543543424,-1.4117695072402083,True
United States,Minnesota,Oats,2018,spring,183.0,541.46,2.959,113.0,131.0,14.0,3.0,1.0,16.0,6.0,2.0,0.0,35.26,46.45,73.55,70.0,21.208,10.23,15.719,2119.565,7.0,0.0,0.0,2.0,0.0,0.0,0.0,5.33,0.0,4.0,25.0,38.0,-16.61,3.0,3456.02,18.885,84.12,0.0,23.0,1272.78,24.36,255.88,0.0,0.0,1290.01,46.45,201.46,0.0,2.0,893.23,39.18,46.0,-94.0,2.1162,2.476209219219214,-0.36000921921921414,-1.1802855958782992,True
United States,Washington,Oats,2018,spring,183.0,172.86,0.945,146.0,158.0,61.0,5.0,2.0,2.0,0.0,0.0,0.0,16.22,26.31,45.63,37.0,19.469,6.715,13.092,1533.745,13.0,0.0,0.0,4.0,0.0,3.0,0.0,19.71,0.0,13.0,23.0,63.0,-4.63,4.0,3747.4,20.478,126.66,0.0,23.0,1134.62,26.31,27.1,0.0,0.0,1516.18,8.73,19.1,0.0,0.0,1096.6,3.95,47.4,-120.7,1.6499,2.26680551724138,-0.6169055172413802,-1.396847853774112,True
United States,Illinois,Wheat,2018,winter,303.0,860.76,2.841,214.0,233.0,18.0,11.0,1.0,26.0,12.0,8.0,1.0,85.59,151.76,167.79,89.0,14.684,3.626,9.155,2101.865,23.0,0.0,0.0,7.0,0.0,3.0,0.0,54.98,0.0,17.0,135.0,178.0,-24.44,17.0,4015.52,13.253,226.16,0.0,28.0,1154.23,43.58,239.0,0.0,85.0,888.18,151.76,395.6,0.0,22.0,1973.11,89.83,40.0,-89.0,4.4386,4.921745105105089,-0.48314510510508857,-1.1310714405160316,True
United States,Kansas,Barley,2019,spring,183.0,780.54,4.265,105.0,117.0,12.0,5.0,0.0,27.0,12.0,7.0,0.0,47.36,100.49,128.61,78.0,26.538,15.618,21.078,2944.57,58.0,1.0,0.0,10.0,1.0,8.0,0.0,102.66,0.09,37.0,4.0,11.0,-2.99,1.0,3875.51,21.178,374.94,0.0,4.0,1191.97,100.49,185.32,0.0,0.0,1565.81,68.48,220.28,1.0,0.0,1117.73,50.53,38.5,-98.0,1.7754,2.434093366655844,-0.6586933666558441,-1.1409014839253264,True
United States,Illinois,Oats,2019,spring,183.0,603.55,3.298,104.0,117.0,9.0,1.0,0.0,21.0,3.0,2.0,0.0,36.66,42.23,77.05,79.0,25.356,14.879,20.117,2771.89,26.0,0.0,0.0,5.0,0.0,4.0,0.0,27.74,0.0,18.0,4.0,11.0,-3.55,1.0,3523.13,19.252,254.6,0.0,4.0,1054.05,39.41,191.97,0.0,0.0,1379.22,42.23,156.98,0.0,0.0,1089.86,34.19,40.0,-89.0,2.3314,2.8778210853710675,-0.5464210853710676,-1.7610979585694717,True
United States,Iowa,Oats,2019,spring,183.0,627.0,3.426,98.0,115.0,8.0,2.0,0.0,16.0,6.0,2.0,0.0,40.56,46.77,83.12,85.0,23.73,13.249,18.49,2476.135,9.0,0.0,0.0,3.0,0.0,2.0,0.0,8.45,0.0,6.0,8.0,28.0,-3.08,3.0,3380.73,18.474,242.25,0.0,8.0,1029.25,45.76,178.08,0.0,0.0,1328.77,38.89,206.67,0.0,0.0,1022.71,46.77,42.0,-93.5,2.0803,2.6975979965679855,-0.6172979965679857,-2.074887392300722,True
United States,Illinois,Wheat,2019,winter,303.0,966.4,3.189,195.0,214.0,12.0,6.0,0.0,35.0,9.0,6.0,1.0,50.55,73.26,77.05,108.0,13.602,3.28,8.441,1879.745,11.0,0.0,0.0,5.0,0.0,2.0,0.0,21.32,0.0,9.0,134.0,175.0,-28.39,15.0,3778.5,12.47,275.23,0.0,33.0,1081.32,73.26,248.08,0.0,90.0,850.52,42.29,443.09,0.0,11.0,1846.66,49.98,40.0,-89.0,4.5058,4.992848078078055,-0.48704807807805484,-1.1402085324914701,True
United States,Minnesota,Barley,2020,spring,183.0,456.89,2.497,117.0,133.0,10.0,4.0,0.0,14.0,4.0,2.0,0.0,33.67,56.16,68.68,66.0,20.74,10.003,15.371,1987.565,7.0,0.0,0.0,3.0,0.0,1.0,0.0,6.29,0.0,4.0,23.0,47.0,-10.11,3.0,3596.72,19.654,85.67,0.0,23.0,1212.68,18.76,214.11,0.0,0.0,1422.53,42.87,157.11,0.0,0.0,961.51,56.16,46.0,-94.0,2.5286,3.5506695409695297,-1.0220695409695297,-1.9887213487567366,True
United States,Minnesota,Canola,2020,spring,183.0,456.89,2.497,117.0,133.0,10.0,4.0,0.0,14.0,4.0,2.0,0.0,33.67,56.16,68.68,66.0,20.74,10.003,15.371,1987.565,7.0,0.0,0.0,3.0,0.0,1.0,0.0,6.29,0.0,4.0,23.0,47.0,-10.11,3.0,3596.72,19.654,85.67,0.0,23.0,1212.68,18.76,214.11,0.0,0.0,1422.53,42.87,157.11,0.0,0.0,961.51,56.16,46.0,-94.0,1.7597,2.242766403940877,-0.48306640394087674,-1.601005678029631,True
United States,Illinois,Oats,2020,spring,183.0,586.03,3.202,116.0,133.0,14.0,4.0,1.0,21.0,7.0,6.0,0.0,34.61,54.27,92.87,67.0,24.487,13.404,18.945,2562.49,22.0,0.0,0.0,8.0,0.0,2.0,0.0,27.59,0.0,18.0,7.0,28.0,-3.58,1.0,3701.4,20.226,238.02,0.0,7.0,1131.58,54.27,255.05,0.0,0.0,1438.85,46.16,92.96,0.0,0.0,1130.97,21.35,40.0,-89.0,2.0803,2.901340068640053,-0.8210400686400532,-2.646186297521485,True
United States,Colorado,Wheat,2020,winter,304.0,281.72,0.927,233.0,259.0,31.0,10.0,4.0,2.0,0.0,0.0,0.0,12.1,16.46,22.79,71.0,9.924,-5.08,2.422,770.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,266.0,-25.14,5.0,5103.98,16.789,94.44,0.0,70.0,1468.32,16.46,94.58,0.0,101.0,1246.54,14.22,92.7,0.0,52.0,2389.12,12.13,39.0,-105.5,1.8158,2.4518798369798365,-0.6360798369798364,-1.4256968265067393,True
United States,Illinois,Wheat,2020,winter,304.0,894.94,2.944,204.0,226.0,11.0,6.0,0.0,33.0,9.0,7.0,0.0,46.58,83.5,92.87,100.0,14.42,4.029,9.224,1889.07,14.0,0.0,0.0,5.0,0.0,2.0,0.0,14.99,0.0,13.0,126.0,183.0,-18.47,15.0,3835.38,12.616,255.19,0.0,34.0,1102.01,47.02,277.33,0.0,82.0,782.06,83.5,362.42,0.0,10.0,1951.31,54.27,40.0,-89.0,4.5731,5.063951051051021,-0.49085105105102045,-1.1491115185164247,True
United States,Minnesota,Wheat,2020,spring,183.0,456.89,2.497,117.0,133.0,10.0,4.0,0.0,14.0,4.0,2.0,0.0,33.67,56.16,68.68,66.0,20.74,10.003,15.371,1987.565,7.0,0.0,0.0,3.0,0.0,1.0,0.0,6.29,0.0,4.0,23.0,47.0,-10.11,3.0,3596.72,19.654,85.67,0.0,23.0,1212.68,18.76,214.11,0.0,0.0,1422.53,42.87,157.11,0.0,0.0,961.51,56.16,46.0,-94.0,3.5643,4.0596839768339805,-0.4953839768339807,-1.1028557692392922,True
