country,region,crop,year,window,season_days,rain_sum,rain_mean,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,dry_spell_events_7d,dry_spell_events_14d,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,season_tmax_mean,season_tmin_mean,season_tmean_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,hot_dry_days_30_1mm,frost_days_0,cold_days_5,min_tmin,frost_events_2d,radiation_sum,radiation_mean,rain_sum_early,heat_days_35_early,frost_days_0_early,radiation_sum_early,max_3day_rain_early,rain_sum_mid,heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,max_3day_rain_mid,rain_sum_late,heat_days_35_late,frost_days_0_late,radiation_sum_late,max_3day_rain_late,lat,lon,yield_t_ha,trend_yield_t_ha,trend_residual_t_ha,trend_residual_z,is_low_yield_anomaly
United States,Colorado,Barley,2021,spring,183.0,289.21,1.58,115.0,139.0,24.0,4.0,2.0,4.0,0.0,0.0,0.0,16.18,26.29,37.58,68.0,20.805,4.518,12.662,1503.31,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.5,0.0,3.0,45.0,80.0,-10.91,5.0,3971.02,21.7,103.52,0.0,42.0,1244.77,20.51,130.01,0.0,1.0,1464.88,25.95,55.68,0.0,2.0,1261.37,17.21,39.0,-105.5,5.9719,7.313027138567122,-1.3411271385671224,-2.3897923922889537,True
United States,Minnesota,Barley,2021,spring,183.0,431.52,2.358,130.0,140.0,17.0,6.0,1.0,13.0,5.0,3.0,0.0,30.36,52.56,74.12,53.0,23.357,11.363,17.36,2298.605,36.0,2.0,0.0,7.0,1.0,5.0,0.0,76.05,1.47,28.0,13.0,38.0,-5.88,4.0,3578.45,19.554,128.23,0.0,13.0,1103.74,50.96,95.89,2.0,0.0,1420.12,25.91,207.4,0.0,0.0,1054.59,52.56,46.0,-94.0,2.959,3.5722948820248774,-0.6132948820248774,-1.1933362418854032,True
United States,Montana,Barley,2021,spring,183.0,276.21,1.509,127.0,146.0,18.0,6.0,1.0,6.0,0.0,0.0,0.0,17.8,35.52,40.92,56.0,21.889,7.784,14.837,1902.33,38.0,3.0,0.0,7.0,2.0,6.0,0.0,79.06,0.63,32.0,31.0,63.0,-7.2,3.0,3666.02,20.033,130.32,0.0,31.0,1124.03,26.68,62.69,3.0,0.0,1527.04,10.64,83.2,0.0,0.0,1014.95,35.52,47.0,-110.0,2.0444,2.8367534877734855,-0.7923534877734855,-2.2228540789473072,True
United States,North Dakota,Barley,2021,spring,183.0,268.88,1.469,141.0,150.0,18.0,11.0,1.0,7.0,1.0,1.0,0.0,43.18,46.13,60.1,42.0,25.034,10.76,17.897,2410.225,56.0,15.0,0.0,13.0,5.0,8.0,1.0,205.29,30.35,48.0,20.0,43.0,-5.82,2.0,3658.48,19.992,69.29,0.0,20.0,1178.53,30.55,96.46,9.0,0.0,1468.74,20.69,103.13,6.0,0.0,1011.21,46.13,47.5,-100.5,2.7438,3.654919034749028,-0.9111190347490283,-2.545257309267406,True
United States,South Dakota,Barley,2021,spring,183.0,338.11,1.848,134.0,149.0,17.0,6.0,1.0,14.0,1.0,0.0,0.0,23.4,43.28,62.03,49.0,27.08,12.953,20.016,2772.275,77.0,28.0,3.0,13.0,8.0,10.0,4.0,339.78,68.7,61.0,13.0,34.0,-4.77,3.0,3802.52,20.779,81.4,0.0,13.0,1198.32,28.33,109.16,19.0,0.0,1488.04,31.87,147.55,9.0,0.0,1116.16,43.28,44.5,-100.0,1.076,2.481431303617681,-1.4054313036176809,-2.975908494453759,True
United States,Washington,Barley,2021,spring,183.0,132.69,0.725,148.0,161.0,23.0,8.0,3.0,1.0,0.0,0.0,0.0,10.78,16.86,18.37,35.0,20.503,7.063,13.783,1656.31,23.0,5.0,0.0,6.0,4.0,3.0,1.0,59.62,8.42,22.0,20.0,67.0,-7.46,2.0,3919.87,21.42,40.23,0.0,20.0,1276.81,6.95,30.21,5.0,0.0,1618.65,12.38,62.25,0.0,0.0,1024.41,16.86,47.4,-120.7,2.0444,3.4937807722007665,-1.4493807722007666,-2.3762803792345286,True
United States,Minnesota,Canola,2021,spring,183.0,431.52,2.358,130.0,140.0,17.0,6.0,1.0,13.0,5.0,3.0,0.0,30.36,52.56,74.12,53.0,23.357,11.363,17.36,2298.605,36.0,2.0,0.0,7.0,1.0,5.0,0.0,76.05,1.47,28.0,13.0,38.0,-5.88,4.0,3578.45,19.554,128.23,0.0,13.0,1103.74,50.96,95.89,2.0,0.0,1420.12,25.91,207.4,0.0,0.0,1054.59,52.56,46.0,-94.0,1.9054,2.2847561576354565,-0.3793561576354565,-1.2572833826055192,True
United States,Montana,Canola,2021,spring,183.0,276.21,1.509,127.0,146.0,18.0,6.0,1.0,6.0,0.0,0.0,0.0,17.8,35.52,40.92,56.0,21.889,7.784,14.837,1902.33,38.0,3.0,0.0,7.0,2.0,6.0,0.0,79.06,0.63,32.0,31.0,63.0,-7.2,3.0,3666.02,20.033,130.32,0.0,31.0,1124.03,26.68,62.69,3.0,0.0,1527.04,10.64,83.2,0.0,0.0,1014.95,35.52,47.0,-110.0,1.0088,1.4582215506715492,-0.4494215506715493,-1.3601431924994283,True
United States,North Dakota,Canola,2021,spring,183.0,268.88,1.469,141.0,150.0,18.0,11.0,1.0,7.0,1.0,1.0,0.0,43.18,46.13,60.1,42.0,25.034,10.76,17.897,2410.225,56.0,15.0,0.0,13.0,5.0,8.0,1.0,205.29,30.35,48.0,20.0,43.0,-5.82,2.0,3658.48,19.992,69.29,0.0,20.0,1178.53,30.55,96.46,9.0,0.0,1468.74,20.69,103.13,6.0,0.0,1011.21,46.13,47.5,-100.5,1.5019,2.024302436974793,-0.5224024369747928,-2.7209096729316196,True
United States,Washington,Canola,2021,spring,183.0,132.69,0.725,148.0,161.0,23.0,8.0,3.0,1.0,0.0,0.0,0.0,10.78,16.86,18.37,35.0,20.503,7.063,13.783,1656.31,23.0,5.0,0.0,6.0,4.0,3.0,1.0,59.62,8.42,22.0,20.0,67.0,-7.46,2.0,3919.87,21.42,40.23,0.0,20.0,1276.81,6.95,30.21,5.0,0.0,1618.65,12.38,62.25,0.0,0.0,1024.41,16.86,47.4,-120.7,1.2329,1.8780488095238044,-0.6451488095238043,-1.7583153117739763,True
United States,Minnesota,Oats,2021,spring,183.0,431.52,2.358,130.0,140.0,17.0,6.0,1.0,13.0,5.0,3.0,0.0,30.36,52.56,74.12,53.0,23.357,11.363,17.36,2298.605,36.0,2.0,0.0,7.0,1.0,5.0,0.0,76.05,1.47,28.0,13.0,38.0,-5.88,4.0,3578.45,19.554,128.23,0.0,13.0,1103.74,50.96,95.89,2.0,0.0,1420.12,25.91,207.4,0.0,0.0,1054.59,52.56,46.0,-94.0,2.0444,2.530687250107249,-0.48628725010724905,-1.5942864963448722,True
United States,Montana,Oats,2021,spring,183.0,276.21,1.509,127.0,146.0,18.0,6.0,1.0,6.0,0.0,0.0,0.0,17.8,35.52,40.92,56.0,21.889,7.784,14.837,1902.33,38.0,3.0,0.0,7.0,2.0,6.0,0.0,79.06,0.63,32.0,31.0,63.0,-7.2,3.0,3666.02,20.033,130.32,0.0,31.0,1124.03,26.68,62.69,3.0,0.0,1527.04,10.64,83.2,0.0,0.0,1014.95,35.52,47.0,-110.0,1.2554,1.6294996181896195,-0.37409961818961945,-1.3609548382124501,True
United States,North Dakota,Oats,2021,spring,183.0,268.88,1.469,141.0,150.0,18.0,11.0,1.0,7.0,1.0,1.0,0.0,43.18,46.13,60.1,42.0,25.034,10.76,17.897,2410.225,56.0,15.0,0.0,13.0,5.0,8.0,1.0,205.29,30.35,48.0,20.0,43.0,-5.82,2.0,3658.48,19.992,69.29,0.0,20.0,1178.53,30.55,96.46,9.0,0.0,1468.74,20.69,103.13,6.0,0.0,1011.21,46.13,47.5,-100.5,1.7216,2.5864439039038913,-0.8648439039038913,-2.3118396178113616,True
United States,South Dakota,Oats,2021,spring,183.0,338.11,1.848,134.0,149.0,17.0,6.0,1.0,14.0,1.0,0.0,0.0,23.4,43.28,62.03,49.0,27.08,12.953,20.016,2772.275,77.0,28.0,3.0,13.0,8.0,10.0,4.0,339.78,68.7,61.0,13.0,34.0,-4.77,3.0,3802.52,20.779,81.4,0.0,13.0,1198.32,28.33,109.16,19.0,0.0,1488.04,31.87,147.55,9.0,0.0,1116.16,43.28,44.5,-100.0,2.4031,2.892177456027447,-0.48907745602744734,-1.6680138635498167,True
United States,Minnesota,Wheat,2021,spring,183.0,431.52,2.358,130.0,140.0,17.0,6.0,1.0,13.0,5.0,3.0,0.0,30.36,52.56,74.12,53.0,23.357,11.363,17.36,2298.605,36.0,2.0,0.0,7.0,1.0,5.0,0.0,76.05,1.47,28.0,13.0,38.0,-5.88,4.0,3578.45,19.554,128.23,0.0,13.0,1103.74,50.96,95.89,2.0,0.0,1420.12,25.91,207.4,0.0,0.0,1054.59,52.56,46.0,-94.0,3.228,4.116680694980701,-0.8886806949807009,-1.9784382969647576,True
United States,Montana,Wheat,2021,spring,183.0,276.21,1.509,127.0,146.0,18.0,6.0,1.0,6.0,0.0,0.0,0.0,17.8,35.52,40.92,56.0,21.889,7.784,14.837,1902.33,38.0,3.0,0.0,7.0,2.0,6.0,0.0,79.06,0.63,32.0,31.0,63.0,-7.2,3.0,3666.02,20.033,130.32,0.0,31.0,1124.03,26.68,62.69,3.0,0.0,1527.04,10.64,83.2,0.0,0.0,1014.95,35.52,47.0,-110.0,1.493,2.3661455298155296,-0.8731455298155295,-2.4475764453317597,True
United States,North Dakota,Wheat,2021,spring,183.0,268.88,1.469,141.0,150.0,18.0,11.0,1.0,7.0,1.0,1.0,0.0,43.18,46.13,60.1,42.0,25.034,10.76,17.897,2410.225,56.0,15.0,0.0,13.0,5.0,8.0,1.0,205.29,30.35,48.0,20.0,43.0,-5.82,2.0,3658.48,19.992,69.29,0.0,20.0,1178.53,30.55,96.46,9.0,0.0,1468.74,20.69,103.13,6.0,0.0,1011.21,46.13,47.5,-100.5,2.1655,3.126483856713847,-0.9609838567138467,-2.6482965231873656,True
United States,South Dakota,Wheat,2021,spring,183.0,338.11,1.848,134.0,149.0,17.0,6.0,1.0,14.0,1.0,0.0,0.0,23.4,43.28,62.03,49.0,27.08,12.953,20.016,2772.275,77.0,28.0,3.0,13.0,8.0,10.0,4.0,339.78,68.7,61.0,13.0,34.0,-4.77,3.0,3802.52,20.779,81.4,0.0,13.0,1198.32,28.33,109.16,19.0,0.0,1488.04,31.87,147.55,9.0,0.0,1116.16,43.28,44.5,-100.0,2.2865,3.25163422994423,-0.9651342299442298,-2.5822336471029295,True
United States,Washington,Wheat,2021,winter,303.0,753.19,2.486,180.0,208.0,17.0,9.0,2.0,18.0,3.0,2.0,0.0,35.17,57.08,72.4,123.0,9.53,-0.146,4.692,979.615,8.0,4.0,0.0,6.0,4.0,1.0,1.0,35.63,7.43,8.0,177.0,234.0,-16.0,4.0,3739.78,12.343,297.78,0.0,46.0,899.81,51.36,373.69,0.0,101.0,638.85,57.08,81.72,4.0,30.0,2201.12,12.38,47.4,-120.7,2.6295,4.160379236379226,-1.530879236379226,-2.9248812985697747,True
United States,Colorado,Barley,2022,spring,183.0,318.58,1.741,114.0,136.0,16.0,6.0,2.0,6.0,1.0,1.0,0.0,27.12,37.97,55.91,69.0,20.681,4.373,12.527,1484.87,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.61,0.0,1.0,52.0,79.0,-12.12,4.0,3934.62,21.501,80.22,0.0,50.0,1330.7,28.79,129.67,0.0,2.0,1415.99,37.97,108.69,0.0,0.0,1187.93,29.51,39.0,-105.5,5.9719,7.389565774345755,-1.417665774345755,-2.5261787528657567,True
United States,Kansas,Barley,2022,spring,183.0,477.73,2.611,135.0,141.0,20.0,8.0,2.0,16.0,6.0,3.0,0.0,48.24,93.58,95.73,48.0,30.177,16.262,23.219,3334.165,109.0,55.0,8.0,24.0,12.0,11.0,8.0,562.94,145.34,86.0,3.0,17.0,-0.63,0.0,4076.52,22.276,207.6,0.0,3.0,1278.6,93.58,195.51,26.0,0.0,1486.48,45.94,74.62,29.0,0.0,1311.44,27.03,38.5,-98.0,1.8292,2.4776085827900616,-0.6484085827900616,-1.123087542312562,True
United States,Montana,Barley,2022,spring,183.0,330.28,1.805,115.0,132.0,12.0,4.0,0.0,7.0,1.0,0.0,0.0,21.43,24.76,47.43,68.0,20.858,7.494,14.176,1824.74,41.0,5.0,0.0,9.0,1.0,5.0,0.0,90.71,4.49,35.0,37.0,62.0,-15.75,6.0,3748.17,20.482,110.21,0.0,37.0,1132.44,21.14,136.67,1.0,0.0,1452.27,24.76,83.4,4.0,0.0,1163.46,23.35,47.0,-110.0,2.2058,2.846738314028311,-0.6409383140283111,-1.7980767014667727,True
United States,Kansas,Canola,2022,spring,183.0,477.73,2.611,135.0,141.0,20.0,8.0,2.0,16.0,6.0,3.0,0.0,48.24,93.58,95.73,48.0,30.177,16.262,23.219,3334.165,109.0,55.0,8.0,24.0,12.0,11.0,8.0,562.94,145.34,86.0,3.0,17.0,-0.63,0.0,4076.52,22.276,207.6,0.0,3.0,1278.6,93.58,195.51,26.0,0.0,1486.48,45.94,74.62,29.0,0.0,1311.44,27.03,38.5,-98.0,0.7734,1.3450090909090875,-0.5716090909090875,-1.149225088026099,True
United States,Oklahoma,Canola,2022,spring,183.0,536.9,2.934,133.0,146.0,22.0,5.0,4.0,17.0,6.0,5.0,1.0,76.26,95.97,101.07,50.0,32.138,19.037,25.587,3767.475,125.0,68.0,18.0,49.0,29.0,9.0,5.0,723.49,231.16,102.0,0.0,6.0,1.57,0.0,4181.16,22.848,254.75,2.0,0.0,1299.15,89.86,193.2,39.0,0.0,1571.06,95.97,88.95,27.0,0.0,1310.95,35.92,35.5,-97.5,0.7846,1.3464651960784333,-0.5618651960784333,-1.4771228396754164,True
United States,Kansas,Oats,2022,spring,183.0,477.73,2.611,135.0,141.0,20.0,8.0,2.0,16.0,6.0,3.0,0.0,48.24,93.58,95.73,48.0,30.177,16.262,23.219,3334.165,109.0,55.0,8.0,24.0,12.0,11.0,8.0,562.94,145.34,86.0,3.0,17.0,-0.63,0.0,4076.52,22.276,207.6,0.0,3.0,1278.6,93.58,195.51,26.0,0.0,1486.48,45.94,74.62,29.0,0.0,1311.44,27.03,38.5,-98.0,1.4706,1.9477434834834817,-0.4771434834834818,-1.6108982296384742,True
United States,Minnesota,Oats,2022,spring,183.0,568.25,3.105,111.0,127.0,11.0,2.0,0.0,18.0,7.0,1.0,0.0,31.13,61.27,79.66,72.0,20.987,10.233,15.61,2033.375,9.0,0.0,0.0,2.0,0.0,0.0,0.0,13.87,0.0,5.0,25.0,43.0,-7.84,4.0,3339.71,18.25,238.96,0.0,25.0,973.17,61.27,166.1,0.0,0.0,1362.4,40.12,163.19,0.0,0.0,1004.14,37.2,46.0,-94.0,2.1879,2.5488465937365916,-0.36094659373659166,-1.1833587661798919,True
United States,Nebraska,Oats,2022,spring,183.0,319.51,1.746,136.0,151.0,21.0,6.0,2.0,9.0,3.0,1.0,0.0,32.97,43.45,71.79,47.0,27.916,13.108,20.512,2856.69,88.0,40.0,4.0,19.0,6.0,8.0,6.0,407.03,89.9,70.0,14.0,31.0,-6.78,3.0,4092.6,22.364,132.83,0.0,14.0,1292.92,43.45,143.01,21.0,0.0,1567.15,31.92,43.67,19.0,0.0,1232.53,20.85,41.5,-99.8,1.8292,2.231432436722436,-0.4022324367224359,-1.1440250745733815,True
United States,Oklahoma,Oats,2022,spring,183.0,536.9,2.934,133.0,146.0,22.0,5.0,4.0,17.0,6.0,5.0,1.0,76.26,95.97,101.07,50.0,32.138,19.037,25.587,3767.475,125.0,68.0,18.0,49.0,29.0,9.0,5.0,723.49,231.16,102.0,0.0,6.0,1.57,0.0,4181.16,22.848,254.75,2.0,0.0,1299.15,89.86,193.2,39.0,0.0,1571.06,95.97,88.95,27.0,0.0,1310.95,35.92,35.5,-97.5,0.7173,1.512370618792973,-0.795070618792973,-3.4430986690178775,True
United States,Colorado,Wheat,2022,winter,303.0,266.21,0.879,236.0,260.0,24.0,15.0,4.0,2.0,0.0,0.0,0.0,15.63,28.79,46.28,67.0,10.855,-4.164,3.345,783.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,260.0,-24.44,6.0,4934.29,16.285,53.94,0.0,64.0,1429.99,12.4,91.43,0.0,101.0,1233.67,11.96,120.84,0.0,62.0,2270.63,28.79,39.0,-105.5,1.6813,2.470025499785498,-0.788725499785498,-1.7678338105610667,True
United States,Kansas,Wheat,2022,winter,303.0,561.54,1.853,244.0,253.0,34.0,13.0,4.0,18.0,8.0,5.0,0.0,48.24,93.58,95.73,59.0,18.531,5.378,11.955,2518.12,52.0,14.0,0.0,11.0,3.0,9.0,2.0,181.46,19.8,40.0,102.0,160.0,-16.09,13.0,4749.19,15.674,175.65,5.0,13.0,1364.94,67.23,55.83,0.0,83.0,1208.07,18.73,330.06,9.0,6.0,2176.18,93.58,38.5,-98.0,2.4883,2.9525582625482656,-0.4642582625482654,-1.015868663729977,True
United States,Montana,Wheat,2022,spring,183.0,330.28,1.805,115.0,132.0,12.0,4.0,0.0,7.0,1.0,0.0,0.0,21.43,24.76,47.43,68.0,20.858,7.494,14.176,1824.74,41.0,5.0,0.0,9.0,1.0,5.0,0.0,90.71,4.49,35.0,37.0,62.0,-15.75,6.0,3748.17,20.482,110.21,0.0,37.0,1132.44,21.14,136.67,1.0,0.0,1452.27,24.76,83.4,4.0,0.0,1163.46,23.35,47.0,-110.0,1.9032,2.3768163921063916,-0.4736163921063916,-1.327627853386048,True
United States,Nebraska,Wheat,2022,winter,303.0,303.89,1.003,261.0,275.0,79.0,9.0,4.0,8.0,4.0,2.0,0.0,32.97,43.45,71.79,42.0,15.663,2.407,9.035,1900.62,35.0,9.0,1.0,14.0,4.0,2.0,1.0,123.63,16.7,29.0,134.0,194.0,-19.04,15.0,4576.24,15.103,104.52,1.0,21.0,1231.66,30.01,15.99,0.0,92.0,1080.36,5.53,183.38,8.0,21.0,2264.22,43.45,41.5,-99.8,2.152,3.1443100514800477,-0.9923100514800476,-2.643913601858626,True
United States,Kansas,Barley,2023,spring,183.0,432.06,2.361,120.0,134.0,15.0,6.0,1.0,14.0,3.0,1.0,0.0,26.49,31.93,60.45,63.0,30.22,16.013,23.116,3315.53,103.0,40.0,15.0,30.0,11.0,10.0,5.0,488.8,143.39,69.0,2.0,17.0,-3.14,1.0,4065.65,22.217,102.88,1.0,2.0,1353.8,31.61,215.83,18.0,0.0,1435.1,29.21,113.35,21.0,0.0,1276.75,31.93,38.5,-98.0,1.5602,2.492113654834803,-0.931913654834803,-1.614137511493745,True
United States,Washington,Barley,2023,spring,183.0,184.81,1.01,137.0,157.0,21.0,8.0,3.0,3.0,0.0,0.0,0.0,13.41,22.71,31.71,46.0,20.108,7.413,13.76,1690.09,10.0,1.0,0.0,5.0,1.0,1.0,0.0,20.54,0.07,10.0,22.0,52.0,-5.8,4.0,3767.54,20.588,93.53,0.0,21.0,1123.64,19.79,37.45,0.0,0.0,1558.01,17.29,53.83,1.0,1.0,1085.89,22.71,47.4,-120.7,2.8514,3.5101223680823654,-0.6587223680823655,-1.079984686329346,True
United States,Kansas,Canola,2023,spring,183.0,432.06,2.361,120.0,134.0,15.0,6.0,1.0,14.0,3.0,1.0,0.0,26.49,31.93,60.45,63.0,30.22,16.013,23.116,3315.53,103.0,40.0,15.0,30.0,11.0,10.0,5.0,488.8,143.39,69.0,2.0,17.0,-3.14,1.0,4065.65,22.217,102.88,1.0,2.0,1353.8,31.61,215.83,18.0,0.0,1435.1,29.21,113.35,21.0,0.0,1276.75,31.93,38.5,-98.0,0.6725,1.3039151515151417,-0.6314151515151417,-1.269465697137437,True
United States,Oklahoma,Canola,2023,spring,183.0,590.46,3.227,117.0,128.0,21.0,5.0,2.0,19.0,6.0,5.0,0.0,46.7,98.88,153.31,66.0,30.88,18.366,24.623,3591.02,109.0,50.0,15.0,27.0,14.0,8.0,7.0,562.66,165.78,77.0,0.0,6.0,2.32,0.0,4075.82,22.272,206.61,0.0,0.0,1248.37,57.86,284.05,15.0,0.0,1510.44,98.88,99.8,35.0,0.0,1317.01,27.53,35.5,-97.5,0.8967,1.3451735294117673,-0.4484735294117672,-1.1790203378098034,True
United States,Montana,Oats,2023,spring,183.0,478.82,2.617,103.0,124.0,12.0,5.0,0.0,13.0,1.0,1.0,1.0,51.49,70.05,89.97,80.0,20.879,8.088,14.483,1841.17,15.0,1.0,0.0,5.0,1.0,2.0,0.0,25.56,0.18,14.0,22.0,50.0,-12.42,4.0,3700.68,20.222,174.84,0.0,22.0,1176.69,32.2,186.68,1.0,0.0,1430.01,70.05,117.3,0.0,0.0,1093.98,40.88,47.0,-110.0,1.3271,1.6090596439296476,-0.2819596439296477,-1.02575443258595,True
United States,South Dakota,Oats,2023,spring,183.0,421.73,2.305,122.0,140.0,22.0,6.0,1.0,9.0,5.0,3.0,0.0,34.54,56.97,68.87,61.0,26.542,12.946,19.744,2731.18,69.0,18.0,4.0,15.0,6.0,8.0,3.0,246.95,62.24,51.0,15.0,28.0,-8.31,3.0,3831.86,20.939,93.22,0.0,15.0,1320.24,19.86,157.33,10.0,0.0,1447.78,49.0,171.18,8.0,0.0,1063.84,56.97,44.5,-100.0,2.6542,2.954449013299005,-0.300249013299005,-1.0240085911295558,True
United States,Kansas,Wheat,2023,winter,303.0,424.56,1.401,241.0,257.0,20.0,14.0,5.0,13.0,2.0,1.0,0.0,34.28,38.24,48.2,62.0,18.102,4.811,11.456,2415.945,48.0,12.0,0.0,10.0,4.0,7.0,2.0,159.45,23.48,32.0,127.0,165.0,-20.07,13.0,4742.7,15.652,104.84,9.0,30.0,1423.07,38.24,76.81,0.0,90.0,1084.24,14.84,242.91,3.0,7.0,2235.39,31.61,38.5,-98.0,2.3538,2.9704059588159595,-0.6166059588159594,-1.3492289140792377,True
United States,Washington,Wheat,2023,winter,303.0,605.9,2.0,188.0,220.0,33.0,7.0,3.0,14.0,2.0,1.0,0.0,46.62,69.29,85.73,115.0,8.879,-0.797,4.041,1103.77,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.58,0.0,2.0,172.0,209.0,-26.48,9.0,3554.42,11.731,202.6,0.0,45.0,978.03,69.29,268.68,0.0,96.0,600.77,42.16,134.62,0.0,31.0,1975.62,19.79,47.4,-120.7,3.3962,4.1782259545259475,-0.7820259545259476,-1.4941303239562054,True
United States,Montana,Oats,2024,spring,183.0,398.67,2.179,117.0,138.0,15.0,5.0,1.0,10.0,4.0,2.0,1.0,54.08,80.62,93.51,66.0,21.231,7.9,14.566,1813.015,29.0,2.0,0.0,13.0,2.0,4.0,0.0,59.9,2.09,22.0,21.0,60.0,-7.83,3.0,3731.86,20.393,148.49,0.0,21.0,1162.92,53.98,100.37,2.0,0.0,1484.28,29.77,149.81,0.0,0.0,1084.66,80.62,47.0,-110.0,1.1836,1.5988396567996581,-0.41523965679965813,-1.510620146243317,True
United States,Colorado,Barley,2025,spring,183.0,287.74,1.572,116.0,137.0,17.0,4.0,1.0,5.0,0.0,0.0,0.0,19.57,30.91,52.02,67.0,20.877,4.421,12.649,1488.63,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.63,0.0,2.0,43.0,83.0,-10.34,6.0,3814.05,20.842,85.55,0.0,43.0,1272.8,30.91,98.18,0.0,0.0,1410.33,20.19,104.01,0.0,0.0,1130.92,27.98,39.0,-105.5,6.7789,7.619181681681653,-0.8402816816816525,-1.4973217024062762,True
United States,Washington,Barley,2025,spring,183.0,148.34,0.811,144.0,162.0,21.0,11.0,2.0,1.0,0.0,0.0,0.0,11.79,18.44,22.75,39.0,19.097,5.612,12.355,1386.79,12.0,0.0,0.0,3.0,0.0,1.0,0.0,15.32,0.0,11.0,33.0,83.0,-5.27,8.0,3910.16,21.367,61.91,0.0,33.0,1254.78,18.44,26.64,0.0,0.0,1565.81,10.66,59.79,0.0,0.0,1089.57,15.58,47.4,-120.7,2.6362,3.526463963963961,-0.8902639639639607,-1.4596004241831328,True
United States,Nebraska,Oats,2025,spring,183.0,565.07,3.088,108.0,127.0,19.0,3.0,1.0,20.0,6.0,3.0,0.0,34.2,62.83,77.49,75.0,26.316,13.002,19.659,2689.17,55.0,14.0,0.0,11.0,8.0,7.0,2.0,187.88,25.12,36.0,8.0,18.0,-5.64,1.0,3782.39,20.669,133.02,0.0,8.0,1238.76,37.08,302.47,5.0,0.0,1461.22,62.83,129.58,9.0,0.0,1082.41,34.44,41.5,-99.8,1.7934,2.248478228228228,-0.45507822822822774,-1.2943284938125954,True
